Restaurant,Review,Topics,Rating
ayakosushi,"Excellent ! Generous portions, average prices, lots of choice and lots of innovation. To recommend without hesitation...",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Top quality freshness,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Excellent value for money.Excellent value for money.Never disappointed at ayano Sushi.,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Fast and impeccable service, We ate very good skewers and sushi, the staff is very pleasant, smiling and attentive, I highly recommend",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Very good meal, easy to order online and ready on time",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Very good as usual,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Excellent atmosphere and meal,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Great team and great meal,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Fresh products, excellent!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Use the takeaway service. Very satisfied with the products and service,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Cool ! on time and super good,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Very good, I highly recommend!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,Excellent meal Very easy to order online Staff more than pleasant and available when handing over the delivery I totally recommend!,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Very good, soft fish and full of flavor.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"The sushi is really great, it’s delicious 🔥🔥🔥",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Je recommend,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Beautiful restaurant, consistent quality.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,We ordered takeout for 7:15 p.m.! We came at 7:10 p.m. and the order was already ready! Cool except for the hot part! Already cold when we arrived home (4 minutes from the restaurant)! Damage,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,Very fast and very good,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Fresh, quality products. The lunch menus couldn't be more comprehensive. I highly recommend! You won't go eat sushi anywhere else after tasting it😉",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Very satisfied, I recommend.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"First experience for an order to...First experience for a take-out order, we don't regret it. The quality and freshness were there. To renew",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"Very good but poor organization, a real construction site in this restaurant.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,3
ayakosushi,Excellent welcome. Products of very good quality and freshness! Recommended!,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,Fast practical effective,restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
ayakosushi,"The dishes were good and well presented. delivery corresponds to the order. Only downsides, I ordered online and it was the 1st day, so some confusion, I had to wait for the order, because they started preparing it when I arrived, I was missing the accompanying rice (not serious because the dish already had rice ;). Over time it will perhaps rise to 5 stars.",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,4
ayakosushi,"Excellent meal, fast service, a little too much, but the quality is there, I enjoyed it and the staff were really pleasant!",restaurant good; good fresh; perfect usual; missing order; order time; good sushi; excellent quality; order ordering; sushi good; delicious fast,5
